CTR_MN_NM,Total_Country_POP,Total_Access_POP,Percent_Access,IND_NAME,DIM_GEO_NAME,DIM_1_CODE,VALUE_NUMERIC
Portugal,3601293.570346906,3051135.212046047,0.847233126776759,Age-standardized prevalence of obesity among adults (18+ years) (%),Portugal,SEX_BTSX,21.79110909
Portugal,3601293.570346906,3051135.212046047,0.847233126776759,Life expectancy at birth (years),Portugal,SEX_MLE,78.27281189
Portugal,3601293.570346906,3051135.212046047,0.847233126776759,Life expectancy at birth (years),Portugal,SEX_FMLE,83.88307953
Portugal,3601293.570346906,3051135.212046047,0.847233126776759,Life expectancy at birth (years),Portugal,SEX_BTSX,81.17961121
Puerto Rico,905119.8556586676,237193.83427584908,0.262057928342805,Age-standardized prevalence of obesity among adults (18+ years) (%),Puerto Rico,SEX_BTSX,41.13383102
Puerto Rico,905119.8556586676,237193.83427584908,0.262057928342805,Life expectancy at birth (years),Puerto Rico,SEX_BTSX,79.90294647
Puerto Rico,905119.8556586676,237193.83427584908,0.262057928342805,Life expectancy at birth (years),Puerto Rico,SEX_FMLE,83.51311493
Puerto Rico,905119.8556586676,237193.83427584908,0.262057928342805,Life expectancy at birth (years),Puerto Rico,SEX_MLE,76.19514465
Qatar,2059240.5892016748,223462.9381545024,0.1085171588624981,Age-standardized prevalence of obesity among adults (18+ years) (%),Qatar,SEX_BTSX,43.14167023
Qatar,2059240.5892016748,223462.9381545024,0.1085171588624981,Life expectancy at birth (years),Qatar,SEX_BTSX,76.71013641
Qatar,2059240.5892016748,223462.9381545024,0.1085171588624981,Life expectancy at birth (years),Qatar,SEX_FMLE,77.97981262
Qatar,2059240.5892016748,223462.9381545024,0.1085171588624981,Life expectancy at birth (years),Qatar,SEX_MLE,76.03086853
Romania,4740023.836752251,2648676.579441611,0.5587897172383041,Age-standardized prevalence of obesity among adults (18+ years) (%),Romania,SEX_BTSX,34.039711
Romania,4740023.836752251,2648676.579441611,0.5587897172383041,Life expectancy at birth (years),Romania,SEX_FMLE,76.52390289
Romania,4740023.836752251,2648676.579441611,0.5587897172383041,Life expectancy at birth (years),Romania,SEX_BTSX,72.76431274
Romania,4740023.836752251,2648676.579441611,0.5587897172383041,Life expectancy at birth (years),Romania,SEX_MLE,69.20896149
Rwanda,1391298.2411427551,600017.4998035417,0.4312644708806014,Age-standardized prevalence of obesity among adults (18+ years) (%),Rwanda,SEX_BTSX,4.923480034
Rwanda,1391298.2411427551,600017.4998035417,0.4312644708806014,Life expectancy at birth (years),Rwanda,SEX_MLE,65.44898987
Rwanda,1391298.2411427551,600017.4998035417,0.4312644708806014,Life expectancy at birth (years),Rwanda,SEX_FMLE,69.40378571
Rwanda,1391298.2411427551,600017.4998035417,0.4312644708806014,Life expectancy at birth (years),Rwanda,SEX_BTSX,67.54213715
Saudi Arabia,5848904.757385673,23433.221081973345,0.0040064289048959,Age-standardized prevalence of obesity among adults (18+ years) (%),Saudi Arabia,SEX_BTSX,40.59907913
Saudi Arabia,5848904.757385673,23433.221081973345,0.0040064289048959,Life expectancy at birth (years),Saudi Arabia,SEX_BTSX,76.42921448
Saudi Arabia,5848904.757385673,23433.221081973345,0.0040064289048959,Life expectancy at birth (years),Saudi Arabia,SEX_FMLE,77.36849976
Saudi Arabia,5848904.757385673,23433.221081973345,0.0040064289048959,Life expectancy at birth (years),Saudi Arabia,SEX_MLE,75.73210144
Senegal,4475086.666272026,1965217.217024211,0.4391461805277923,Age-standardized prevalence of obesity among adults (18+ years) (%),Senegal,SEX_BTSX,10.20713997
Senegal,4475086.666272026,1965217.217024211,0.4391461805277923,Life expectancy at birth (years),Senegal,SEX_BTSX,67.79198456
Senegal,4475086.666272026,1965217.217024211,0.4391461805277923,Life expectancy at birth (years),Senegal,SEX_MLE,65.94354248
Senegal,4475086.666272026,1965217.217024211,0.4391461805277923,Life expectancy at birth (years),Senegal,SEX_FMLE,69.47214508
Serbia,2861950.366812868,2391256.2168418416,0.8355337830350978,Age-standardized prevalence of obesity among adults (18+ years) (%),Serbia,SEX_BTSX,22.50791931
Serbia,2861950.366812868,2391256.2168418416,0.8355337830350978,Life expectancy at birth (years),Serbia,SEX_BTSX,72.80891418
Serbia,2861950.366812868,2391256.2168418416,0.8355337830350978,Life expectancy at birth (years),Serbia,SEX_MLE,69.98960876
Serbia,2861950.366812868,2391256.2168418416,0.8355337830350978,Life expectancy at birth (years),Serbia,SEX_FMLE,75.62155151
Sierra Leone,2285864.913644381,110588.1064376831,0.0483791083968173,Age-standardized prevalence of obesity among adults (18+ years) (%),Sierra Leone,SEX_BTSX,7.130010128
Sierra Leone,2285864.913644381,110588.1064376831,0.0483791083968173,Life expectancy at birth (years),Sierra Leone,SEX_FMLE,61.8902626
Sierra Leone,2285864.913644381,110588.1064376831,0.0483791083968173,Life expectancy at birth (years),Sierra Leone,SEX_MLE,60.1534729
Sierra Leone,2285864.913644381,110588.1064376831,0.0483791083968173,Life expectancy at birth (years),Sierra Leone,SEX_BTSX,61.0228653
Singapore,5821745.378072472,5603740.384585073,0.9625533273391668,Age-standardized prevalence of obesity among adults (18+ years) (%),Singapore,SEX_BTSX,13.87662983
Singapore,5821745.378072472,5603740.384585073,0.9625533273391668,Life expectancy at birth (years),Singapore,SEX_FMLE,86.25122833
Singapore,5821745.378072472,5603740.384585073,0.9625533273391668,Life expectancy at birth (years),Singapore,SEX_MLE,81.57605743
Singapore,5821745.378072472,5603740.384585073,0.9625533273391668,Life expectancy at birth (years),Singapore,SEX_BTSX,83.85708618
Slovakia,724117.655343816,658528.1068024497,0.9094214205974248,Age-standardized prevalence of obesity among adults (18+ years) (%),Slovakia,SEX_BTSX,26.82424927
Slovakia,724117.655343816,658528.1068024497,0.9094214205974248,Life expectancy at birth (years),Slovakia,SEX_FMLE,78.01091766
Slovakia,724117.655343816,658528.1068024497,0.9094214205974248,Life expectancy at birth (years),Slovakia,SEX_BTSX,74.50941467
Slovakia,724117.655343816,658528.1068024497,0.9094214205974248,Life expectancy at birth (years),Slovakia,SEX_MLE,71.12509155
Slovenia,302806.1018212441,279956.041731,0.924538970804052,Age-standardized prevalence of obesity among adults (18+ years) (%),Slovenia,SEX_BTSX,19.44181061
Slovenia,302806.1018212441,279956.041731,0.924538970804052,Life expectancy at birth (years),Slovenia,SEX_MLE,77.53865814
Slovenia,302806.1018212441,279956.041731,0.924538970804052,Life expectancy at birth (years),Slovenia,SEX_BTSX,80.41495514
Slovenia,302806.1018212441,279956.041731,0.924538970804052,Life expectancy at birth (years),Slovenia,SEX_FMLE,83.39120483
Solomon Islands,85529.75483813857,3641.3874988555926,0.0425745111247748,Age-standardized prevalence of obesity among adults (18+ years) (%),Solomon Islands,SEX_BTSX,22.60238075
Solomon Islands,85529.75483813857,3641.3874988555926,0.0425745111247748,Life expectancy at birth (years),Solomon Islands,SEX_FMLE,67.33435822
Solomon Islands,85529.75483813857,3641.3874988555926,0.0425745111247748,Life expectancy at birth (years),Solomon Islands,SEX_BTSX,64.79245758
Solomon Islands,85529.75483813857,3641.3874988555926,0.0425745111247748,Life expectancy at birth (years),Solomon Islands,SEX_MLE,62.55214691
Somalia,964525.6429432794,-290785.0188884735,-0.301479821729917,Age-standardized prevalence of obesity among adults (18+ years) (%),Somalia,SEX_BTSX,14.61382961
Somalia,964525.6429432794,-290785.0188884735,-0.301479821729917,Life expectancy at birth (years),Somalia,SEX_MLE,51.74982452
Somalia,964525.6429432794,-290785.0188884735,-0.301479821729917,Life expectancy at birth (years),Somalia,SEX_BTSX,53.9514389
Somalia,964525.6429432794,-290785.0188884735,-0.301479821729917,Life expectancy at birth (years),Somalia,SEX_FMLE,56.33251953
South Africa,28289240.94136118,4959341.373409875,0.1753083931693237,Age-standardized prevalence of obesity among adults (18+ years) (%),South Africa,SEX_BTSX,30.81970978
South Africa,28289240.94136118,4959341.373409875,0.1753083931693237,Life expectancy at birth (years),South Africa,SEX_MLE,58.90287018
South Africa,28289240.94136118,4959341.373409875,0.1753083931693237,Life expectancy at birth (years),South Africa,SEX_FMLE,64.015625
South Africa,28289240.94136118,4959341.373409875,0.1753083931693237,Life expectancy at birth (years),South Africa,SEX_BTSX,61.49918747
South Sudan,22381.56489980034,-529808.30238235,-23.67163800897033,Age-standardized prevalence of obesity among adults (18+ years) (%),South Sudan,SEX_BTSX,8.603830338
South Sudan,22381.56489980034,-529808.30238235,-23.67163800897033,Life expectancy at birth (years),South Sudan,SEX_FMLE,60.61474228
South Sudan,22381.56489980034,-529808.30238235,-23.67163800897033,Life expectancy at birth (years),South Sudan,SEX_MLE,56.47971344
South Sudan,22381.56489980034,-529808.30238235,-23.67163800897033,Life expectancy at birth (years),South Sudan,SEX_BTSX,58.57353973
Spain,22418061.26870069,20307749.666241672,0.9058655618269114,Age-standardized prevalence of obesity among adults (18+ years) (%),Spain,SEX_BTSX,15.66913033
Spain,22418061.26870069,20307749.666241672,0.9058655618269114,Life expectancy at birth (years),Spain,SEX_BTSX,82.66267395
Spain,22418061.26870069,20307749.666241672,0.9058655618269114,Life expectancy at birth (years),Spain,SEX_FMLE,85.29773712
Spain,22418061.26870069,20307749.666241672,0.9058655618269114,Life expectancy at birth (years),Spain,SEX_MLE,79.98629761
Sri Lanka,6697138.824632427,1011882.6942116,0.1510917901970081,Age-standardized prevalence of obesity among adults (18+ years) (%),Sri Lanka,SEX_BTSX,10.56363964
Sri Lanka,6697138.824632427,1011882.6942116,0.1510917901970081,Life expectancy at birth (years),Sri Lanka,SEX_BTSX,77.22895813
Sri Lanka,6697138.824632427,1011882.6942116,0.1510917901970081,Life expectancy at birth (years),Sri Lanka,SEX_FMLE,80.05458832
Sri Lanka,6697138.824632427,1011882.6942116,0.1510917901970081,Life expectancy at birth (years),Sri Lanka,SEX_MLE,74.15829468
Sudan,4196384.395476309,-627415.3546902521,-0.149513318028397,Age-standardized prevalence of obesity among adults (18+ years) (%),Sudan,SEX_BTSX,17.00499916
Sudan,4196384.395476309,-627415.3546902521,-0.149513318028397,Life expectancy at birth (years),Sudan,SEX_FMLE,68.89340973
Sudan,4196384.395476309,-627415.3546902521,-0.149513318028397,Life expectancy at birth (years),Sudan,SEX_MLE,66.24964905
Sudan,4196384.395476309,-627415.3546902521,-0.149513318028397,Life expectancy at birth (years),Sudan,SEX_BTSX,67.58515167
Suriname,177854.28641286475,8014.661335468291,0.0450630766180317,Age-standardized prevalence of obesity among adults (18+ years) (%),Suriname,SEX_BTSX,29.01502991
Suriname,177854.28641286475,8014.661335468291,0.0450630766180317,Life expectancy at birth (years),Suriname,SEX_FMLE,72.70139313
Suriname,177854.28641286475,8014.661335468291,0.0450630766180317,Life expectancy at birth (years),Suriname,SEX_MLE,66.95529938
Suriname,177854.28641286475,8014.661335468291,0.0450630766180317,Life expectancy at birth (years),Suriname,SEX_BTSX,69.78412628
Sweden,3002664.824854507,2609948.354258008,0.8692106866721203,Age-standardized prevalence of obesity among adults (18+ years) (%),Sweden,SEX_BTSX,15.26700974
Sweden,3002664.824854507,2609948.354258008,0.8692106866721203,Life expectancy at birth (years),Sweden,SEX_MLE,81.02213287
Sweden,3002664.824854507,2609948.354258008,0.8692106866721203,Life expectancy at birth (years),Sweden,SEX_BTSX,82.66490936
Sweden,3002664.824854507,2609948.354258008,0.8692106866721203,Life expectancy at birth (years),Sweden,SEX_FMLE,84.31275177
Switzerland,2740829.553840992,2682342.8743840964,0.9786609570905525,Age-standardized prevalence of obesity among adults (18+ years) (%),Switzerland,SEX_BTSX,12.11141014
Switzerland,2740829.553840992,2682342.8743840964,0.9786609570905525,Life expectancy at birth (years),Switzerland,SEX_MLE,81.48440552
Switzerland,2740829.553840992,2682342.8743840964,0.9786609570905525,Life expectancy at birth (years),Switzerland,SEX_BTSX,83.32795715
Switzerland,2740829.553840992,2682342.8743840964,0.9786609570905525,Life expectancy at birth (years),Switzerland,SEX_FMLE,85.1147995
Tajikistan,1807811.742002856,296991.04299116146,0.164282063276195,Age-standardized prevalence of obesity among adults (18+ years) (%),Tajikistan,SEX_BTSX,23.79314995
Tajikistan,1807811.742002856,296991.04299116146,0.164282063276195,Life expectancy at birth (years),Tajikistan,SEX_BTSX,71.81488037
Tajikistan,1807811.742002856,296991.04299116146,0.164282063276195,Life expectancy at birth (years),Tajikistan,SEX_FMLE,73.49938965
Tajikistan,1807811.742002856,296991.04299116146,0.164282063276195,Life expectancy at birth (years),Tajikistan,SEX_MLE,70.1727829
Thailand,21406683.593940027,7033382.344564189,0.3285601113175351,Age-standardized prevalence of obesity among adults (18+ years) (%),Thailand,SEX_BTSX,15.38461018
Thailand,21406683.593940027,7033382.344564189,0.3285601113175351,Life expectancy at birth (years),Thailand,SEX_BTSX,75.29014587
Thailand,21406683.593940027,7033382.344564189,0.3285601113175351,Life expectancy at birth (years),Thailand,SEX_MLE,71.76036835
Thailand,21406683.593940027,7033382.344564189,0.3285601113175351,Life expectancy at birth (years),Thailand,SEX_FMLE,78.96816254
Timor-Leste,297858.8683646916,7016.225032806396,0.0235555351140859,Age-standardized prevalence of obesity among adults (18+ years) (%),Timor-Leste,SEX_BTSX,2.350349903
Timor-Leste,297858.8683646916,7016.225032806396,0.0235555351140859,Life expectancy at birth (years),Timor-Leste,SEX_MLE,66.52957916
Timor-Leste,297858.8683646916,7016.225032806396,0.0235555351140859,Life expectancy at birth (years),Timor-Leste,SEX_BTSX,67.99671173
Timor-Leste,297858.8683646916,7016.225032806396,0.0235555351140859,Life expectancy at birth (years),Timor-Leste,SEX_FMLE,69.56258392
Togo,2562142.1570966733,788632.9593687003,0.307802187003687,Age-standardized prevalence of obesity among adults (18+ years) (%),Togo,SEX_BTSX,11.56099033
Togo,2562142.1570966733,788632.9593687003,0.307802187003687,Life expectancy at birth (years),Togo,SEX_MLE,61.53856659
Togo,2562142.1570966733,788632.9593687003,0.307802187003687,Life expectancy at birth (years),Togo,SEX_FMLE,66.41722107
Togo,2562142.1570966733,788632.9593687003,0.307802187003687,Life expectancy at birth (years),Togo,SEX_BTSX,63.86461258
Trinidad and Tobago,379635.08841729176,-17772.27190113068,-0.0468140918565344,Age-standardized prevalence of obesity among adults (18+ years) (%),Trinidad and Tobago,SEX_BTSX,28.05278015
Trinidad and Tobago,379635.08841729176,-17772.27190113068,-0.0468140918565344,Life expectancy at birth (years),Trinidad and Tobago,SEX_BTSX,71.7071228
Trinidad and Tobago,379635.08841729176,-17772.27190113068,-0.0468140918565344,Life expectancy at birth (years),Trinidad and Tobago,SEX_MLE,68.41078949
Trinidad and Tobago,379635.08841729176,-17772.27190113068,-0.0468140918565344,Life expectancy at birth (years),Trinidad and Tobago,SEX_FMLE,75.15306091
Tunisia,4430573.374448542,1632965.565160753,0.3685675480691035,Age-standardized prevalence of obesity among adults (18+ years) (%),Tunisia,SEX_BTSX,26.83222961
Tunisia,4430573.374448542,1632965.565160753,0.3685675480691035,Life expectancy at birth (years),Tunisia,SEX_BTSX,74.06842804
Tunisia,4430573.374448542,1632965.565160753,0.3685675480691035,Life expectancy at birth (years),Tunisia,SEX_FMLE,76.84116364
Tunisia,4430573.374448542,1632965.565160753,0.3685675480691035,Life expectancy at birth (years),Tunisia,SEX_MLE,71.51194
Turkmenistan,883416.3330135053,423375.4043232199,0.479247879512261,Age-standardized prevalence of obesity among adults (18+ years) (%),Turkmenistan,SEX_BTSX,21.4022007
Turkmenistan,883416.3330135053,423375.4043232199,0.479247879512261,Life expectancy at birth (years),Turkmenistan,SEX_MLE,65.70659637
Turkmenistan,883416.3330135053,423375.4043232199,0.479247879512261,Life expectancy at birth (years),Turkmenistan,SEX_FMLE,72.49741364
Turkmenistan,883416.3330135053,423375.4043232199,0.479247879512261,Life expectancy at birth (years),Turkmenistan,SEX_BTSX,69.12049103
Uganda,5580728.775462463,62797.78632259365,0.0112526139235981,Age-standardized prevalence of obesity among adults (18+ years) (%),Uganda,SEX_BTSX,7.904560089
Uganda,5580728.775462463,62797.78632259365,0.0112526139235981,Life expectancy at birth (years),Uganda,SEX_MLE,62.92684174
Uganda,5580728.775462463,62797.78632259365,0.0112526139235981,Life expectancy at birth (years),Uganda,SEX_FMLE,68.98082733
Uganda,5580728.775462463,62797.78632259365,0.0112526139235981,Life expectancy at birth (years),Uganda,SEX_BTSX,65.98577881
Ukraine,16684380.057393832,12013350.620615268,0.7200357807296199,Age-standardized prevalence of obesity among adults (18+ years) (%),Ukraine,SEX_BTSX,23.63479042
Ukraine,16684380.057393832,12013350.620615268,0.7200357807296199,Life expectancy at birth (years),Ukraine,SEX_BTSX,70.90674591
Ukraine,16684380.057393832,12013350.620615268,0.7200357807296199,Life expectancy at birth (years),Ukraine,SEX_FMLE,75.33701324
Ukraine,16684380.057393832,12013350.620615268,0.7200357807296199,Life expectancy at birth (years),Ukraine,SEX_MLE,66.33380127
United Arab Emirates,2414397.8303627884,585846.6753315942,0.2426471180367009,Age-standardized prevalence of obesity among adults (18+ years) (%),United Arab Emirates,SEX_BTSX,32.07921982
United Arab Emirates,2414397.8303627884,585846.6753315942,0.2426471180367009,Life expectancy at birth (years),United Arab Emirates,SEX_FMLE,80.01707459
United Arab Emirates,2414397.8303627884,585846.6753315942,0.2426471180367009,Life expectancy at birth (years),United Arab Emirates,SEX_BTSX,78.30645752
United Arab Emirates,2414397.8303627884,585846.6753315942,0.2426471180367009,Life expectancy at birth (years),United Arab Emirates,SEX_MLE,77.17597961
United Kingdom,39772780.86231712,34848691.00531267,0.876194478981735,Age-standardized prevalence of obesity among adults (18+ years) (%),United Kingdom,SEX_BTSX,26.82024956
United Kingdom,39772780.86231712,34848691.00531267,0.876194478981735,Life expectancy at birth (years),United Kingdom,SEX_MLE,78.27424622
United Kingdom,39772780.86231712,34848691.00531267,0.876194478981735,Life expectancy at birth (years),United Kingdom,SEX_BTSX,80.10062408
United Kingdom,39772780.86231712,34848691.00531267,0.876194478981735,Life expectancy at birth (years),United Kingdom,SEX_FMLE,81.93070984
Uruguay,1711448.8821322434,1466160.1902885295,0.8566777574226372,Age-standardized prevalence of obesity among adults (18+ years) (%),Uruguay,SEX_BTSX,33.34378815
Uruguay,1711448.8821322434,1466160.1902885295,0.8566777574226372,Life expectancy at birth (years),Uruguay,SEX_BTSX,74.98295593
Uruguay,1711448.8821322434,1466160.1902885295,0.8566777574226372,Life expectancy at birth (years),Uruguay,SEX_FMLE,78.74074554
Uruguay,1711448.8821322434,1466160.1902885295,0.8566777574226372,Life expectancy at birth (years),Uruguay,SEX_MLE,71.24718475
Uzbekistan,5981145.716167733,254319.03778386087,0.0425201207013577,Age-standardized prevalence of obesity among adults (18+ years) (%),Uzbekistan,SEX_BTSX,30.02845001
Uzbekistan,5981145.716167733,254319.03778386087,0.0425201207013577,Life expectancy at birth (years),Uzbekistan,SEX_BTSX,72.18877411
Uzbekistan,5981145.716167733,254319.03778386087,0.0425201207013577,Life expectancy at birth (years),Uzbekistan,SEX_FMLE,74.1125412
Uzbekistan,5981145.716167733,254319.03778386087,0.0425201207013577,Life expectancy at birth (years),Uzbekistan,SEX_MLE,70.1640625
Yemen,5047756.470084145,-798543.0409374237,-0.1581976162419959,Age-standardized prevalence of obesity among adults (18+ years) (%),Yemen,SEX_BTSX,13.6537199
Yemen,5047756.470084145,-798543.0409374237,-0.1581976162419959,Life expectancy at birth (years),Yemen,SEX_BTSX,65.7620697
Yemen,5047756.470084145,-798543.0409374237,-0.1581976162419959,Life expectancy at birth (years),Yemen,SEX_MLE,63.08852768
Yemen,5047756.470084145,-798543.0409374237,-0.1581976162419959,Life expectancy at birth (years),Yemen,SEX_FMLE,68.56819153
Zambia,4190226.643670975,-248650.35216200343,-0.0593405496424808,Age-standardized prevalence of obesity among adults (18+ years) (%),Zambia,SEX_BTSX,11.07855034
Zambia,4190226.643670975,-248650.35216200343,-0.0593405496424808,Life expectancy at birth (years),Zambia,SEX_MLE,58.72094727
Zambia,4190226.643670975,-248650.35216200343,-0.0593405496424808,Life expectancy at birth (years),Zambia,SEX_FMLE,63.10931396
Zambia,4190226.643670975,-248650.35216200343,-0.0593405496424808,Life expectancy at birth (years),Zambia,SEX_BTSX,60.96884155
Zimbabwe,2717270.06630039,-218200.733317852,-0.0803014525585732,Age-standardized prevalence of obesity among adults (18+ years) (%),Zimbabwe,SEX_BTSX,14.21078014
Zimbabwe,2717270.06630039,-218200.733317852,-0.0803014525585732,Life expectancy at birth (years),Zimbabwe,SEX_FMLE,60.5333786
Zimbabwe,2717270.06630039,-218200.733317852,-0.0803014525585732,Life expectancy at birth (years),Zimbabwe,SEX_MLE,56.1946106
Zimbabwe,2717270.06630039,-218200.733317852,-0.0803014525585732,Life expectancy at birth (years),Zimbabwe,SEX_BTSX,58.48102188
