open,high,low,close,adjusted_close,volume,dividend_amount
92.21,93.31,78.82,82.07,44.5007,58306900,0.0
90.44,99.0,84.35,90.78,49.2235,75048600,0.0
101.21,103.0,83.51,87.75,47.5805,86848900,0.0
117.44,118.43,103.03,103.44,56.0881,62809100,0.0
118.45,121.99,114.14,119.42,64.7529,34730600,0.0
115.36,124.0,110.61,118.85,64.4438,66307100,0.0
118.0,119.95,115.0,118.97,64.5089,46783800,0.0
122.87,124.0,113.17,114.33,61.9929,42011600,0.0
124.48,125.45,121.5,121.73,66.0054,30493600,0.0
126.49,127.0,121.55,124.93,67.7406,34457400,0.0
128.43,128.43,124.4,126.36,68.516,32724200,0.0
126.77,129.97,126.25,128.81,69.8444,34413900,0.5
127.69,129.5,126.13,126.64,68.403,28699300,0.0
129.83,130.93,127.26,128.53,69.4238,45950300,0.0
121.8,130.0,119.9,129.89,70.1584,59542700,0.0
119.62,124.5,119.62,122.12,65.9616,47346100,0.0
119.99,120.78,116.6,119.54,64.568,32716800,0.0
123.0,125.83,118.26,120.05,64.8435,41907700,0.0
125.46,127.14,122.36,122.74,66.2964,35367900,0.0
125.38,126.722,122.86,126.15,68.1383,31303600,0.0
128.67,129.37,124.74,124.94,67.4847,35309300,0.0
124.01,129.99,124.0,129.43,69.91,33079200,0.0
127.68,128.21,123.02,124.2,67.085,31469600,0.0
123.8,128.83,123.56,127.82,69.0403,40848500,0.0
122.76,125.17,120.78,124.06,67.0094,38973400,0.5
122.98,124.43,120.5,123.18,66.2672,36106300,0.0
122.05,124.9,122.05,123.08,66.2134,32273700,0.0
116.2,125.0,115.54,124.4,66.9235,67195200,0.0
116.37,119.22,115.28,116.0,62.4046,38989700,0.0
113.95,118.37,113.34,115.76,62.2755,42376300,0.0
118.57,119.79,114.21,114.57,61.6353,41496800,0.0
113.0,118.5,113.0,118.33,63.658,39979100,0.0
113.12,118.0,112.69,115.2301,61.9904,48594600,0.0
114.09,116.41,111.8,113.94,61.2964,39506500,0.0
107.68,116.63,107.43,113.86,61.2533,54366700,0.0
106.79,109.6,104.53,108.07,58.1385,31292600,0.0
102.9,108.93,102.87,106.16,57.1109,33932900,0.0
108.4,109.0,100.6,103.27,55.5562,40641500,0.4
104.41,109.4,103.7,109.08,58.4561,39007500,0.0
99.16,107.79,98.5,104.52,56.0124,57768700,0.0
105.0,106.72,100.05,103.4,55.4122,78126300,0.0
100.355,101.0,97.04,97.67,52.3415,52601500,0.0
109.25,110.0,100.48,101.13,54.1957,33799300,0.0
111.2,112.19,109.108,110.09,58.9974,16539900,0.0
105.37,111.16,104.0,111.05,59.5118,43481700,0.0
109.0,110.4,104.1,105.77,56.6823,36725700,0.0
105.45,110.0,104.58,108.86,58.3382,31672000,0.0
104.4,109.19,101.5,105.18,56.3661,46569900,0.0
104.34,105.39,101.34,104.05,55.7605,27820500,0.0
101.89,106.42,100.7,104.79,56.1571,50102700,0.0
115.11,115.11,99.27,100.2542,53.7263,62718300,0.4
113.9,116.25,113.28,114.59,61.1886,30044700,0.0
110.97,114.8,110.96,113.73,60.7293,32762600,0.0
117.95,119.94,111.8,112.28,59.9551,53958800,0.0
116.1,121.46,115.88,117.81,62.908,35082300,0.0
117.61,119.6,115.0,116.3,62.1017,33529800,0.0
116.9,118.5,115.79,117.8,62.9026,33029400,0.0
114.7,118.1,114.3,116.78,62.358,38076800,0.0
116.15,117.78,114.65,115.13,61.4769,32211300,0.0
116.34,118.89,115.33,115.55,61.7012,28916300,0.0
113.0,117.35,111.63,116.69,62.3099,32617900,0.0
110.9,113.25,108.08,113.24,60.4677,39957700,0.0
112.99,113.95,103.7,110.9,59.2182,55388900,0.0
111.97,114.6,109.7,112.64,60.1473,41626500,0.4
115.62,115.75,110.02,111.89,59.536,66192100,0.0
114.88,118.82,114.85,115.62,61.5208,64841000,0.0
108.57,116.48,108.42,114.81,61.0898,55626100,0.0
108.73,109.65,108.1,108.6,57.7855,34811600,0.0
105.39,109.66,104.58,109.03,58.0143,24567300,0.0
104.73,106.92,104.1,105.25,56.0029,31559100,0.0
105.27,107.02,104.44,104.44,55.5719,35051000,0.0
102.87,105.19,102.1,105.09,55.9178,34517000,0.0
106.5,106.59,101.56,103.07,54.843,63185700,0.0
105.57,107.67,105.21,106.54,56.6893,23208200,0.0
107.15,108.0,103.57,105.18,55.9657,30271700,0.0
105.81,108.05,104.53,107.99,57.4609,35014200,0.0
102.76,105.99,102.21,105.98,56.3914,34979100,0.4
101.11,103.17,100.97,102.96,54.5731,38307800,0.0
95.35,101.7,95.05,101.17,53.6243,58275300,0.0
94.99,97.66,93.911,94.58,50.1313,51786700,0.0
96.43,96.94,94.53,94.93,50.3169,27497000,0.0
94.51,96.75,94.06,96.52,51.1596,19197800,0.0
94.84,95.25,93.57,94.26,49.9617,34042800,0.0
93.95,95.81,93.39,95.03,50.3699,26906600,0.0
93.29,94.47,92.1,93.25,49.4264,36423000,0.0
90.25,94.85,90.1,93.28,49.4423,43505100,0.0
97.86,97.86,88.77,90.9,48.1808,52427400,0.0
98.66,99.5,97.41,97.73,51.801,20682500,0.0
98.8,99.52,97.8,98.99,52.4688,27047900,0.0
99.17,100.44,97.81,98.55,52.2356,34668400,0.3
98.1,99.73,97.45,99.17,52.4063,34172300,0.0
96.42,97.92,96.12,97.45,51.4974,41549100,0.0
99.4,100.9,94.55,96.17,50.8209,58474800,0.0
98.5,100.33,97.93,99.34,52.4961,44830200,0.0
97.17,98.79,96.26,97.42,51.4815,26942600,0.0
95.0,97.88,94.92,97.15,51.3388,15807900,0.0
94.95,96.5,94.8,95.25,50.3348,24009800,0.0
93.72,95.8,93.3,95.3,50.3612,30414900,0.0
92.5,94.87,92.25,93.86,49.6002,28792200,0.0
92.71,93.24,90.43,91.25,48.221,27785200,0.0
93.77,93.8,92.8,93.35,49.3307,13559900,0.0
91.75,94.05,91.41,93.81,49.5738,23826600,0.0
91.5,93.4,91.5,91.76,48.4905,29456500,0.3
90.3,92.68,89.8,91.41,48.1495,30108500,0.0
90.05,92.0,90.01,90.76,47.8071,35037300,0.0
86.08,92.04,85.75,90.48,47.6597,67866100,0.0
83.14,86.21,83.0,86.08,45.342,26864000,0.0
81.76,83.78,81.56,83.14,43.7934,25738600,0.0
81.64,82.79,81.28,81.94,43.1613,25658300,0.0
82.56,83.79,81.01,81.21,42.7767,30290000,0.0
80.6,83.59,80.25,82.94,43.688,27425800,0.0
81.19,81.54,79.31,80.66,42.487,16108000,0.0
79.91,81.68,79.76,81.41,42.8821,22236900,0.0
79.51,80.0,78.42,79.88,42.0762,18060100,0.0
75.85,79.97,75.6,79.9,42.0867,29303900,0.0
75.63,76.28,75.05,75.48,39.7585,19054700,0.3
76.44,77.5,74.9,75.91,39.8264,20900500,0.0
74.92,77.3,74.92,76.96,40.3773,25666400,0.0
73.34,77.06,72.73,74.86,39.2755,50614500,0.0
76.18,76.83,73.37,73.57,38.5987,37325800,0.0
77.54,78.53,76.12,76.42,40.094,18199800,0.0
77.04,77.93,76.06,76.82,40.3038,26797500,0.0
78.06,78.56,76.94,77.1,40.4507,27070000,0.0
77.68,78.78,76.82,77.95,40.8967,33150500,0.0
79.1,80.74,76.75,78.01,40.9282,40341000,0.0
80.35,80.96,79.15,79.52,41.7204,23532800,0.0
79.94,81.3,79.0,80.75,42.3657,26222700,0.0
81.8,83.25,79.51,80.28,42.1191,28629900,0.0
82.6,83.69,82.3,82.39,43.2262,22319900,0.3
82.59,83.55,82.0,82.98,43.3787,24540000,0.0
81.3,84.4,81.1,82.34,43.0441,36485300,0.0
81.77,84.0,81.26,81.66,42.6887,35449300,0.0
82.49,82.74,80.63,81.98,42.8559,18292300,0.0
82.72,84.45,82.44,82.48,43.1173,23780100,0.0
82.98,83.7,82.2,82.47,43.1121,23139800,0.0
83.11,84.99,82.93,83.36,43.5774,25547800,0.0
81.56,83.76,81.45,83.3,43.546,25173700,0.0
80.05,82.25,79.86,81.57,42.6416,23708100,0.0
80.0,80.89,79.51,79.96,41.8,23693200,0.0
80.1,81.65,79.85,80.1,41.8732,20014900,0.0
81.33,81.91,80.13,80.71,42.192,26994200,0.0
79.94,81.46,78.93,81.33,42.5161,32826100,0.2
81.02,82.24,79.72,79.97,41.702,33566000,0.0
81.33,82.15,80.59,81.02,42.2495,32471000,0.0
82.8,84.7,81.25,81.36,42.4268,34792500,0.0
83.9,84.81,82.5,83.17,43.3707,30173200,0.0
82.45,85.03,80.81,84.95,44.2989,36958200,0.0
83.48,84.5,81.56,82.2,42.8649,17622000,0.0
83.23,84.2,82.06,83.48,43.5323,27298200,0.0
87.01,87.35,82.75,83.37,43.475,39305300,0.0
88.4,89.92,86.33,86.97,45.3523,26427900,0.0
88.8,89.94,88.36,88.65,46.2283,25765400,0.0
87.6,89.39,86.88,88.8,46.3066,18193100,0.0
84.25,88.0,84.03,87.77,45.7694,30719600,0.0
83.1,84.84,82.3,84.55,44.0903,21762600,0.2
81.51,83.3,80.64,83.0,43.1782,31154000,0.0
83.15,83.95,80.5,81.42,42.3562,25793400,0.0
82.36,84.6,81.93,83.33,43.3498,39286100,0.0
81.24,83.52,81.08,82.35,42.84,36349300,0.0
80.22,81.47,78.7,80.5,41.8776,30921800,0.0
78.31,80.55,76.93,80.22,41.732,30116700,0.0
79.74,79.98,77.3,78.0,40.5771,31701800,0.0
81.03,82.11,79.67,80.33,41.7892,25110400,0.0
79.7,81.52,79.7,81.44,42.3666,18681300,0.0
80.0,81.75,79.34,79.46,41.3366,25171500,0.0
82.75,83.35,80.26,80.38,41.8152,22210500,0.0
81.9,83.3,80.8,82.76,43.0533,22885800,0.0
83.41,84.01,81.62,82.19,42.7568,22568800,0.2
83.0,84.2,82.73,83.36,43.2617,22265700,0.0
83.98,84.52,82.81,83.46,43.3136,24382900,0.0
81.99,85.11,81.68,84.44,43.8221,45014200,0.0
79.4,82.75,78.52,82.38,42.7531,45662500,0.0
74.38,79.52,74.16,79.3,41.1546,37388800,0.0
74.01,75.68,73.45,74.67,38.7518,30677800,0.0
76.03,77.49,74.0,74.01,38.4092,33289800,0.0
74.5,77.73,74.45,76.39,39.6444,33568000,0.0
75.8,76.09,74.1,74.77,38.8037,24804200,0.0
76.6,77.5,75.5,75.79,39.333,23975100,0.0
76.3,77.41,75.17,77.1,40.0129,24899800,0.0
73.09,77.64,73.09,76.41,39.6548,34306900,0.0
75.26,75.46,72.5,73.16,37.9681,33727100,0.0
76.88,78.11,74.97,75.26,39.058,39063200,0.2
75.24,77.18,74.05,76.38,39.5342,51112000,0.0
77.15,77.75,71.85,74.21,38.411,70090000,0.0
87.35,87.56,76.33,76.7,39.6998,62144400,0.0
90.08,90.62,87.5,87.6,45.3416,27677900,0.0
90.71,91.76,90.04,90.44,46.8116,25553000,0.0
89.42,91.55,89.26,90.7,46.9462,18904100,0.0
91.5,92.27,89.09,89.28,46.2112,25767500,0.0
92.35,93.0,91.2,91.51,47.3654,24562700,0.0
92.53,93.73,92.2,92.37,47.8106,22028900,0.0
92.67,93.5,91.55,92.8,48.0331,18680300,0.0
93.16,94.97,92.55,93.27,48.2764,20002800,0.0
94.35,94.9,92.3,93.3,48.2919,21103700,0.18
93.65,94.74,93.0,94.51,48.8248,19731000,0.0
92.7,93.59,91.44,92.89,47.9879,27667500,0.0
93.65,95.34,92.23,92.38,47.7245,28556000,0.0
95.78,96.2,93.55,94.1,48.613,26060300,0.0
98.97,99.1,95.47,95.78,49.4809,27415300,0.0
97.69,99.0,97.37,98.58,50.9275,17501200,0.0
96.35,98.0,96.35,97.72,50.4832,18152400,0.0
96.85,98.15,96.08,96.2,49.6979,27720400,0.0
96.88,98.25,95.71,96.67,49.9407,26952800,0.0
94.94,97.63,94.24,97.08,50.1525,29413700,0.0
94.3,95.79,94.16,94.72,48.9333,17298900,0.0
95.08,96.63,94.25,94.45,48.7939,27259900,0.0
92.5,95.5,92.5,95.32,49.2433,28090600,0.18
89.33,93.52,89.23,93.28,48.0967,30762600,0.0
87.36,90.27,87.31,89.75,46.2766,27890400,0.0
84.3,89.73,84.29,87.39,45.0597,39927800,0.0
86.77,87.2,84.3,84.85,43.7501,24456500,0.0
87.0,88.1,86.51,86.71,44.7091,21303400,0.0
84.1,86.98,83.88,86.72,44.7143,22465000,0.0
85.4,86.43,83.24,84.43,43.5335,23167900,0.0
87.0,87.28,85.44,85.74,44.2089,23207800,0.0
84.7,87.0,84.6,86.76,44.7349,17994900,0.0
84.57,85.09,83.65,84.39,43.5129,17286100,0.0
85.23,85.45,84.35,84.94,43.7965,16955800,0.0
83.7,85.35,83.51,85.25,43.9563,21524300,0.0
83.48,84.99,81.9,83.91,43.2654,26196900,0.0
86.87,87.39,83.42,83.48,43.0437,20815300,0.18
84.85,87.4,84.51,87.07,44.7981,22923000,0.0
84.5,87.11,84.4,84.85,43.6559,28063300,0.0
84.0,86.48,83.42,84.28,43.3627,35836700,0.0
86.5,86.73,83.51,83.89,43.162,26209600,0.0
89.71,89.9,86.57,87.04,44.7827,21510400,0.0
90.4,90.92,88.94,89.55,46.0741,22021500,0.0
90.05,91.21,89.62,90.06,46.3365,22426400,0.0
88.75,90.75,88.01,90.46,46.5423,18366900,0.0
88.09,88.64,87.3,87.56,45.0502,15611800,0.0
87.75,89.08,86.55,88.59,45.5802,20742800,0.0
85.3,88.88,85.15,87.13,44.829,26694400,0.0
87.6,88.15,85.12,86.41,44.4586,31619400,0.0
88.13,89.75,87.2012,88.19,45.3744,25650700,0.18
90.75,91.99,88.01,88.17,45.2719,26790300,0.0
91.9,92.48,89.7,91.28,46.8687,26094200,0.0
93.5,94.36,91.04,92.28,47.3822,31404700,0.0
93.95,94.39,92.51,93.12,47.8135,16201400,0.0
92.99,94.55,91.35,94.2,48.368,25046900,0.0
91.27,93.25,90.28,92.77,47.6338,27482700,0.0
92.6,93.79,90.88,91.62,47.0433,27477500,0.0
96.49,96.88,91.15,93.3,47.9059,32862500,0.0
96.5,97.6,95.56,96.45,49.5233,21755500,0.0
97.4,97.51,95.2,96.5,49.549,25680600,0.0
99.99,100.0,97.19,97.31,49.9649,19898100,0.0
99.31,100.31,98.41,99.71,51.1972,20479500,0.0
99.15,100.43,98.25,98.94,50.8018,31683700,0.16
97.9,99.85,96.55,99.23,50.8685,30864500,0.0
96.0,98.21,95.73,97.9,50.1867,25889600,0.0
91.21,95.65,89.01,95.32,48.8641,48592000,0.0
92.0,93.38,91.0,91.21,46.7572,28694600,0.0
93.1,93.73,91.2,91.55,46.9315,18092000,0.0
92.83,93.5,92.18,92.9,47.6235,11178100,0.0
93.43,94.12,91.88,93.14,47.7465,33482600,0.0
90.52,93.16,90.52,92.71,47.5261,30943400,0.0
90.9,91.48,90.03,90.64,46.465,27735300,0.0
89.03,90.68,88.95,90.54,46.4137,15370200,0.0
89.9,90.18,88.23,88.63,45.4346,25235500,0.0
89.55,91.48,88.89,90.25,46.265,28880700,0.0
89.9,90.84,87.72,88.26,45.2449,28479700,0.16
88.8,90.71,88.05,89.48,45.7883,28610800,0.0
89.35,89.4,87.53,88.42,45.2459,29376600,0.0
93.1,94.54,88.66,89.23,45.6604,47597600,0.0
90.74,93.6,90.4,92.67,47.4207,27727600,0.0
89.25,91.95,87.9,90.64,46.3819,35612700,0.0
92.24,92.24,89.0,89.05,45.5683,34494900,0.0
89.7,93.47,88.39,93.28,47.7328,42039300,0.0
88.45,89.97,86.4,88.7,45.3892,41601200,0.0
82.4,88.29,82.3,86.95,44.4937,41027800,0.0
82.85,83.03,81.27,82.01,41.9658,24293600,0.0
82.05,84.72,81.9,82.97,42.457,30615500,0.0
80.87,82.19,80.28,81.79,41.8532,22220100,0.0
80.75,81.36,78.73,80.88,41.3876,30290600,0.16
83.67,83.7,80.05,81.27,41.5039,34886500,0.0
83.2,83.74,81.51,83.55,42.6682,33171000,0.0
86.0,87.03,82.5,83.72,42.7551,45286100,0.0
84.8,86.75,83.47,84.89,43.3526,32242400,0.0
83.9,84.89,81.4,83.95,42.8725,22755900,0.0
84.79,84.79,82.09,83.42,42.6018,27829700,0.0
83.1,85.29,82.55,84.92,43.3679,37484300,0.0
80.0,84.98,79.81,82.75,42.2597,41268000,0.0
89.0,89.08,79.84,80.05,40.8808,69955400,0.0
84.51,88.7,84.51,88.04,44.9612,26786400,0.0
88.05,88.47,84.89,85.26,43.5415,32835800,0.0
87.55,90.4,87.1,88.99,45.4464,38800700,0.0
87.2,88.34,85.75,87.55,44.711,35257500,0.16
84.05,87.57,83.62,87.57,44.6388,39359000,0.0
84.4,86.06,82.6,83.88,42.7578,36064700,0.0
78.5,84.4,78.16,84.26,42.9515,42212300,0.0
82.6,82.9,78.13,78.75,40.1428,39935800,0.0
79.26,83.48,78.12,80.79,41.1827,46339300,0.0
82.46,84.0,80.5,80.85,41.2133,42576300,0.0
78.0,84.9,77.84,84.9,43.2778,58133300,0.0
77.45,79.48,73.17,79.0,40.2703,48104400,0.0
78.9,79.0,75.71,77.9,39.7095,32954000,0.0
79.7,79.99,76.75,77.95,39.735,39649300,0.0
78.02,80.05,77.91,79.95,40.7545,26970500,0.0
77.1,78.97,74.31,77.45,39.4801,41674400,0.0
78.2,78.9,76.25,77.1,39.3017,37378500,0.15
77.99,81.3,77.02,78.2,39.7855,42173800,0.0
81.3,81.85,78.82,78.99,40.1874,34478700,0.0
88.31,88.95,81.18,81.3,41.3626,53450200,0.0
81.9,88.04,81.81,87.68,44.6086,50004000,0.0
77.0,81.65,75.6,81.65,41.5407,29764800,0.0
79.75,81.5,76.61,77.36,39.3581,20460800,0.0
79.6,81.79,78.24,79.79,40.5944,36539200,0.0
81.0,82.48,78.27,80.0,40.7012,37355200,0.0
88.6,89.46,81.07,82.32,41.8816,41270300,0.0
84.63,88.11,83.52,86.92,44.2219,28402500,0.0
80.8,85.17,77.84,84.43,42.9551,45101100,0.0
77.59,80.99,76.7,80.01,40.7063,49429400,0.0
81.99,83.81,77.2,77.59,39.4751,52109900,0.15
75.15,80.5,74.2,80.4,40.8296,56125400,0.0
73.65,75.9,71.75,74.56,37.8639,51727300,0.0
61.54,74.25,61.54,74.25,37.7065,72253200,0.0
56.6,63.92,54.01,63.92,32.4606,67066500,0.0
59.55,62.0,55.77,56.6,28.7433,60869200,0.0
63.75,64.88,59.55,60.36,30.6527,59368300,0.0
72.0,73.45,63.9,63.92,32.4606,59733100,0.0
72.45,77.5,71.31,72.5,36.8178,29374700,0.0
74.2,75.0,71.5,73.2,37.1733,24168200,0.0
80.4,80.89,75.1,75.38,38.2803,31535800,0.0
79.35,82.85,79.01,80.4,40.8296,37599000,0.0
71.05,79.98,70.61,79.35,40.2964,42544100,0.0
67.94,74.3,65.85,71.83,36.4775,38896400,0.15
70.37,72.7,67.12,67.88,34.397,50523500,0.0
71.25,72.19,65.7,66.4,33.647,64004300,0.0
68.4,74.2,66.6,72.0,36.4847,59368700,0.0
73.0,73.48,67.55,69.21,35.071,50325700,0.0
72.01,73.9,67.16,73.5,37.2448,37781700,0.0
67.25,73.62,66.1,72.0,36.4847,56342200,0.0
76.18,77.75,68.19,68.75,34.8379,51132700,0.0
77.75,78.8,73.25,76.17,38.5978,45826900,0.0
80.75,80.95,77.0,78.3,39.6771,37678900,0.0
82.8,83.11,80.22,80.45,40.7666,21571900,0.0
85.45,85.46,82.52,83.1,42.1095,25012600,0.0
80.25,86.49,79.5,85.69,43.4219,37347700,0.0
81.7,83.0,75.92,79.68,40.3764,61363200,0.15
84.71,85.23,81.11,81.78,41.3653,42862500,0.0
88.95,89.08,84.7,84.71,42.8474,31976500,0.0
86.5,90.03,84.0,89.0,45.0173,51860900,0.0
87.5,89.95,83.34,85.6,43.2975,110897800,0.0
104.0,104.0,97.25,97.25,49.1902,36348600,0.0
105.8,106.66,102.3,104.0,52.6045,25371800,0.0
107.1,108.64,104.7,105.6,53.4138,25381100,0.0
104.35,108.85,103.6,106.79,54.0157,42307200,0.0
103.35,107.5,103.13,105.09,53.1558,47715500,0.0
98.45,103.1,95.99,103.02,52.1088,51947900,0.0
101.5,101.8,95.76,98.45,49.7972,48524400,0.0
105.0,109.15,101.7,102.89,52.043,39939500,0.0
108.0,108.5,102.61,104.99,53.1052,35602600,0.14
109.5,110.21,101.0,108.0,54.5561,55992100,0.0
114.25,114.26,107.0,109.28,55.2027,38030400,0.0
120.0,120.55,112.81,114.25,57.7133,50634800,0.0
125.0,126.39,120.28,120.31,60.7745,31815400,0.0
122.75,125.6,119.8,125.6,63.4467,27402400,0.0
122.05,123.93,121.1,122.9,62.0828,13450200,0.0
120.15,124.7,120.15,122.0,61.6282,34859100,0.0
120.0,123.21,119.41,121.1,61.1735,36439000,0.0
114.8,121.98,113.21,120.4,60.8199,45132800,0.0
115.9,116.4,111.81,115.59,58.3902,29636100,0.0
114.7,116.8,113.05,115.35,58.2689,17282200,0.0
113.0,117.0,112.05,114.5,57.8396,36592100,0.0
109.95,115.56,109.0,114.08,57.6274,37385000,0.14
110.5,111.12,106.9,109.5,55.2459,37116500,0.0
102.65,112.1,101.9,111.16,56.0834,43172300,0.0
99.85,106.7,99.66,102.65,51.7899,63537500,0.0
98.03,101.0,94.9,100.84,50.8767,48258400,0.0
91.72,98.88,91.34,98.02,49.4539,46507700,0.0
91.8,96.0,87.49,91.72,46.2754,61809500,0.0
93.9,96.85,89.5,90.5,45.6598,75868900,0.0
96.0,97.4,95.59,96.47,48.6719,10311500,0.0
100.15,103.13,96.0,96.59,48.7324,41322600,0.0
106.99,108.2,98.86,99.95,50.4276,38331400,0.0
104.68,107.8,101.4,106.99,53.9795,33343800,0.0
105.0,106.85,103.66,104.59,52.7686,29688900,0.0
107.25,107.37,102.7,104.95,52.9503,26622100,0.14
104.9,110.09,104.76,108.18,54.5067,25049100,0.0
105.7,106.95,102.73,104.7,52.7533,32638300,0.0
108.53,109.38,103.03,105.7,53.2571,48299000,0.0
106.5,109.3,101.56,108.53,54.683,45082800,0.0
113.5,115.4,105.81,106.5,53.6602,25362500,0.0
113.75,116.95,111.1,113.5,57.1871,35230300,0.0
113.98,117.25,111.36,112.87,56.8697,33926900,0.0
116.3,118.47,113.38,113.6,57.2375,39520000,0.0
113.25,119.0,112.85,116.1,58.4972,29113600,0.0
117.35,117.59,111.64,112.89,56.8798,27279700,0.0
117.95,119.9,117.1,117.8,59.3537,34172800,0.0
111.2,117.68,111.0,117.44,59.1723,32527500,0.0
116.2,118.9,110.96,111.81,56.3356,37758700,0.14
116.4,118.95,111.2,115.86,58.3069,40113600,0.0
114.01,116.9,111.68,116.2,58.478,38874700,0.0
96.2,116.4,95.2,114.83,57.7885,77541600,0.0
98.5,101.94,93.8,96.2,48.4129,40874500,0.0
97.45,100.0,90.05,97.95,49.2936,61562900,0.0
95.25,100.0,93.75,96.18,48.4029,52337900,0.0
91.0,94.99,87.65,93.51,47.0592,56911400,0.0
97.9,98.9,88.2,90.1,45.3431,69318700,0.0
102.81,108.4,97.9,99.29,49.968,46134500,0.0
105.8,107.65,97.5,102.3,51.4828,59912700,0.0
114.55,115.6,100.25,104.0,52.3383,42890800,0.0
110.55,118.64,110.3,115.0,57.8741,36127100,0.0
109.4,118.2,109.3,112.0,56.3643,36346600,0.13
112.5,116.75,109.6,110.27,55.4321,32690400,0.0
109.5,115.25,107.62,114.19,57.4026,40283600,0.0
93.75,113.94,91.81,111.25,55.9247,55406000,0.0
93.5,96.44,91.25,93.81,47.1577,37351000,0.0
84.5,99.75,83.75,94.0,47.2532,44240800,0.0
89.0,89.56,82.12,85.0,42.729,31039700,0.0
88.37,94.44,80.06,89.0,44.7398,50218000,0.0
96.5,98.25,87.31,87.81,44.1416,41477400,0.0
96.0,104.75,93.12,97.0,48.7613,37530500,0.0
100.44,102.0,92.25,95.62,48.0676,32366400,0.0
101.5,104.37,98.31,99.94,50.2392,22641900,0.0
91.81,102.5,91.62,101.94,51.2446,29453200,0.0
99.87,103.75,93.0,93.0,46.7505,32715700,0.13
93.5,102.62,90.31,100.12,50.2644,39746400,0.0
94.75,95.0,86.94,93.69,47.0362,48790400,0.0
111.5,113.87,90.25,94.75,47.5684,73706800,0.0
115.94,119.37,103.12,109.06,54.7526,38085500,0.0
112.62,119.62,108.56,116.0,58.2368,43940700,0.0
124.5,126.62,110.25,112.62,56.5399,31360800,0.0
125.25,126.69,120.0,123.87,62.1879,22129500,0.0
127.87,129.19,122.75,125.0,62.7552,28000200,0.0
132.81,134.88,129.38,129.5,65.0143,20201600,0.0
129.88,134.94,129.56,133.63,67.0878,30751200,0.0
121.06,129.88,119.87,129.0,64.7633,24522100,0.0
120.0,123.69,119.31,120.44,60.4659,23739400,0.0
116.62,121.81,115.56,120.62,60.5562,29859300,0.13
110.5,116.5,110.06,115.87,58.108,24015800,0.0
114.12,115.62,108.87,111.81,56.0719,28454700,0.0
104.44,117.81,101.0,114.75,57.5463,52881600,0.0
104.69,105.94,101.0,103.94,52.1252,25072200,0.0
108.75,109.87,100.0,105.06,52.6868,38608400,0.0
113.0,115.75,108.62,109.56,54.9436,32971500,0.0
113.5,120.69,110.81,111.87,56.102,27864000,0.0
119.12,120.44,113.25,113.25,56.7941,26364000,0.0
108.44,122.31,108.44,119.69,60.0237,37831000,0.0
107.75,111.0,105.5,108.81,54.5674,18535800,0.0
106.0,112.25,103.44,106.94,53.6296,31197000,0.0
104.0,109.25,102.0,106.44,53.3789,29694500,0.0
108.06,110.62,102.06,104.44,52.3759,33410400,0.13
112.5,113.62,106.5,107.87,54.032,22151300,0.0
102.0,113.94,101.25,111.5,55.8503,35488400,0.0
103.87,115.12,102.06,104.0,52.0935,43482800,0.0
124.75,125.37,102.87,105.0,52.5944,42149600,0.0
120.0,128.0,115.06,123.12,61.6707,47344000,0.0
125.0,128.25,117.06,118.37,59.2915,44498000,0.0
110.0,122.25,109.94,120.62,60.4185,38090900,0.0
104.0,111.69,102.5,110.0,55.0989,36990400,0.0
109.94,111.0,101.0,105.25,52.7197,42586200,0.0
104.62,110.0,99.5,108.0,54.0971,51128300,0.0
112.0,113.44,104.94,108.0,54.0971,34514300,0.0
116.0,118.87,111.5,112.5,56.3512,26599300,0.0
116.0,119.75,113.12,115.37,57.7888,26814500,0.12
111.37,118.44,109.12,115.62,57.8556,32834200,0.0
121.87,122.87,110.06,111.56,55.824,33325200,0.0
119.69,124.75,112.69,121.5,60.7979,41930500,0.0
117.25,123.31,115.37,119.62,59.8571,42663900,0.0
112.44,119.75,110.62,113.5,56.7947,51137300,0.0
109.69,110.75,106.62,107.87,53.9775,16812500,0.0
109.06,110.44,107.75,108.62,54.3528,18144100,0.0
108.12,112.75,104.5,110.0,55.0434,38810100,0.0
113.0,122.12,107.56,109.0,54.543,58626000,0.0
104.94,112.87,102.12,111.87,55.9791,37670000,0.0
105.5,109.87,101.81,105.0,52.5414,37165600,0.0
96.0,105.12,92.62,103.94,52.011,61550800,0.0
90.5,97.5,90.5,95.87,47.9728,43569700,0.12
